rating,text
positive, Food great had the two course early bird menu both meat and vegetarian meals very impressive although not a huge vegetarian choice across the whole menu The table was however a little too close to the kitchen and till so a little noisy and squashed in Also a little cold I am guessing the atmosphere during lunchtime would be better to make the most of the conservatory 
positive,Nice Italian chain slightly more up market than Strada - more professional and personal service hence more expensive Had a very tasty seafood risotto will the wife had seafood linguini which she enjoyed Wine a trifle on the pricey side but not enough to put me off  Was fairly quiet  possibly due to location on our visit there are lots of tables and the place is well cared for so I presume it gets busier later in the evening 
positive, I have been using Livingstones for 15 years It is always my first choice for coffee and a light snack sandwiches cakes jacket potato etc all at very reasonable prices  In the morning they do a bacon roll and a coffee combo for a bargain price  What sets it apart is the calm atmosphere the friendly manner and the usually quick table service of the volunteers who are young and old alike  I say calm atmosphere but of course sometimes young children playing can make a bit of noise but we ve all been children haven t we  I understand that the profits are all put to good use in third world countries so all in all a good cause  Give it a try or at least pop your head in and see if it is for you - it s a few doors from the Arts Picture House - another excellent venue - why not pop your head in there as well they do more than fillums  
positive, We had a very tasty takeaway meal We choose on of the set menu options and we weren t disappointed  The food was delicious and the portion sizes we big enough to feed more than just the 2 of us  We would definitely recommend Lanna Thai 
positive, Don t expect cordon bleu but what you get is good pub grub served throughout the day seven days a week at a great price Dave is an excellent landlord and well backed up by Laura and likable young staff Easy to park in decent surroundings as well as an historical 400 year old building Well worth a visit - ignore the complaints of diesel 122 who probably would be better shopping at Tesco  
positive, James - I tend to always go for a Burger As always it was as i expect from a Whetherspoons Good Burger Kaya - I had a HUGE hotdog I put lots of Mayo and Ketchup on it I like that you get lots of sauces I would eat this again  Jen - I just went for a Ham Panini and Chips It was nice and filed a hole I would like to see a better select of Merlot from the bottle Not a fan of wine from a tap 
positive,We went here because of a family birthday It really was superb with everyone satisfied in the end The menu is slightly limited but that s what you d expect from a fish and chip restaurant I ordered the breaded plaice and it was some of the best fish that I have ever eaten The portion was huge and well worth the price that I paid for it However while I will admit that a sunday lunchtime is not the busiest the atmosphere was lacking and not many people were in there 
positive, nice afternoon tea very good brew fresh cakes charming service and at a reasonable price we will visit again 
positive, Sue and Alfredo are a lovely couple and have made sure that their cafe is perfectly located in the very centre of Bexhill town staffed by warm friendly waiters and chefs and serving delicious twists on English Central European and Iberian dishes Eating here is an education in how varied and fun the cuisine of our homelands should be while the owners are unpretentious and just jolly good fun Very much recommended for those seeking high quality and affordable food in a low key setting 
positive, Great service in a small but cosy little restaurant food was excellent and very reasonably priced as well as the wine being cheap and of good quality Would definitely recommend to anyone and will make sure to come here again 
positive, We went to this pub on a Wednesday evening for the first time and ordered Linguine from the bar service The food was actually well presented and was particularly tastie It came very quickly and we were able to finish the meal and carry on with our evening very quickly The bar is nicely historic and well decorated and the staff were pleasant enough 
positive, Pulled over for a lunch dogs outside only which is fine beautiful views lovely food Kept passing on the way to the beach glad we pulled over Worth a visit 
positive, Seems well run efficient and smart nice place for a group meeting 
positive, Other reviewers who like The India Club seem to have it right I have been going for several years and it is indeed unchanging including during a very recent visit I would add to all that positivity that it is above all a very civilised place it does one good to be amongst such staff and customers I have rated its food as v good though it is more enjoyable than outstanding I have rated it as good for business and it is but not if you want to show-off It just isn t that sort of a room 
positive, good value meal everyone reasonably happy  mixture of menu meals kids meals & carvery carvery was very well cooked although strange choices of vegetables would have liked to see some plain carrots Broccoli or cauliflower On the whole it was worth the stop on the way home and would probably use again 
positive, Made a last minute decision to visit this restaurant for a party of 5 they were very accommodation and found us a table at short notice  The level of service was first class and very attentive without being in your face plus more importantly every member of our group remarked on the quality of the food I can thoroughly recommend the Fresh Scallops & Prawns in a puff pastry which I should have asked as a a main dish but larger - superb flavours and texture Well done to the whole team who worked well together 
positive, My second visit to this lovely restaurant Nothing out of this world but a good menu and friendly efficient service Will certainly return 
positive, Great little place can see why it s busy Great food Good service awesome cocktails with a twist A must 
positive,We visited the swan over the August bank holiday for a drink after a night out at the theatre The place had a nice atmosphere friendly staff nice crowd Nice views over the Thames Definitely worth a visit if your looking for a mellow venue along the southbank
positive,this is one of three golf courses within a 15 minute drive from home  lucky me  and is well worth a visit unusually you can play either 9 or 18 holes and front or back 9 first it has something for all abilities with plenty to test your skill level there is plenty of parking and a well stocked golf and accessories shop the restaurant is excellent and caters for everything from a light snack to a full steak-dinner and the menu is varied 
positive, Very good restaurant with a good selection of food We had three course and all was very good high quality food My Wife is American and was very impressed with it Only down side with the restaurant is the layout and features of it It s a pub and sadly doesn t have the American diner feel or vibe to it But I am being picky Worth a go 
positive, Me & my wife called here for Sunday lunch  The staff were all very pleasant & helpful  The carvery was very good plenty of meat & good choice of vegetables  Good beer choice with two cask ales Timothy Taylor & Black Sheep  Luckily my wife was driving  Happy Days  
positive,After driving round to try and get a last minute Sunday lunch we tried this place and was not disappointed
positive, As part of a weekend celebration of a major anniversary we booked in a group of over twenty family and friends for Sunday Lunch The tables were located as promised giving easy access for the children in the party to the play area which they enjoyed We could all order a la carte which was not on offer at another place we had tried and the meals were all delivered incredibly quickly given how full the place was Not only that everyone in the group was well satisfied with the quality and quantity of the food We appreciated the friendly and efficient service from start to finish and heartily recommend for such a group booking 
positive, A spur of the moment meal out with my wife son and daughter in law what a lovely spur of the moment really enjoyed the food as did all of us 
positive, Came here for lunch on Saturday seemed popular as there was a few people already in and it turned out to be a good choice Food was decently prices and didn t take long to come out The dough was very fresh as I got both garlic bread and a pizza My girlfriend got lasagne which she also enjoyed Our only comment was that the staff didn t seem too happy I don t think we saw the girl crack a smile and she didn t say more than a few words The food would be worth returning for though 
positive, Girlfriend s friends visited from Ireland and a visit to Duck & Waffle was high on their list of things to do The staff can either be very welcoming or quite rude This time around they were polite The lift is an experience in itself and the venue is amazing Cocktails are on the upper end of what you d expect to pay and the range is brilliant Worth a trip just for the cocktails dinner requires a lot of notice to get a booking Bone marrow cosmopolitan was my favourite 
positive, Came here fort food as we were staying and working in the area Restaurant is very nice inside and roomy The service we had was great from an attentive waiter The food was excellent and well priced The free brandys at the end of the meal was also a nice touch 
positive, Although we had to wait rather a while for our food they did apologise and cancelled the cost of the starter in reparation We had Belly Pork Tuna and Fish&Chips - all very good and I thought the Tuna exceptional served with apricot & tomato salsa The Lemon Meringue pie was lovely and light and beautifully presented but I would have preferred a little more bite to the lemon 
positive, We have dined here a couple of times now it s perfect for couples date night or family treat Whether your going for lunch or dinner still dress better than casual It can be persevere as a tad snobby but that s not a bad thing The food was a little overprice I think they may be trying a little too hard to push fancy food with flowers for Ongar Road but none the less again why not aim high The bar round the corner could be a great setting for drinks but the same DJ is always in there playing the same songs I think they need to mix the entertainment in to draw in the younger crowd 
positive,Were asked on the phone when we booked if we had any particular likes and dislikes so I explained that we were vegetarian When we arrived we were given the vegetarian menu and given a choice of seats by the very nice lady behind the counter  Our first choice of wine was out of stock so the waitress asked us what we liked and went to ask somebody else for advice She managed to find a bottle of exactly what we wanted from the exact country and region Fantastic service  Overall the food was very good the service excellent and the wine fantastic Would definitely eat here again if we came back to Ludlow 
positive, A pleasant caf€÷ with an old and comfortable feel There are a number of shops also selling a range of unusual things Nice place to sit in the sun by the sea with a coffee 
positive, The food was amazing i have no complains at all All 5 meals were to a high standard We had a few cocktails which were very nice And i have had a few cocktails in my time A big thank you to matthew paige w and summer 
positive,We are here during a weekend the first thing to point out is that the car park is tiny - maybe enough to for 20 cars We arrive as a party of 5 adults and a 2 month old baby who breast feeds The staff were great and provided a friendly fast service  There is a nice atmosphere here with a bunch of humerus pictures dotted around I ve been told these are from local artists  The toilets were very clean and baby changing facilities are available  The menu is fairly uncluttered with just a handful of tasty sounding dishes We ordered a few sides to share there were all around 5 each and were all really tasty veg dishes I ordered a crab salad which again was very nice but the portion was on the small size especially since main dishes are around the 12- 18 price range My dads meal came out slightly later than ours maybe 5 minutes at most  even so the staff apologised at the slight delay and gave him a larger portion  Deserts were really good I never end ordered one myself but tried the chocolate mousse and also the apple tart The tart was for 2 people to share and id recommend it if your undecided on a desert The presentation was also top notch I ve included a picture of it 
positive, Visited Planet Buffet on the 28 7 77 for a meal as it was my birthday overall I ve given it a 4 star rating  This Chinese restaurant has been in Hereford for a while now it doesn t look much from the outside and it could do with a bit of a makeover both inside and out but very satisfactory The food was great couldn t fault it plenty to choose from all very fresh and tasty and you can go up as many times as you like  i went 3 times just for the mains  twice for dessert  the drinks in my opinion were reasonable strongbow 2 80 pint boddingtons 2 80 pint pint of coke 2 50 Thought they would be a lot more exspensive  I ll most definitely be visiting this restaurant again  Adult prices  11 50pp after 6pm  pretty sure kids eat free with 1 paying adult  was also given a 20 off voucher to use on our next visit of take away which is a bonus  
positive,Went to eat at the Spring inn for a family celebration and got a booth next to the window in the conservatory area Staff are great and they look after you well Choice of food is good and you can swap things around as well if you fancy something else Everyone enjoyed the food and the atmosphere is great All in all good food  good drink great time
positive,Excellent place to get a pub meal when staying at the Old Station in Petworth - only 5 minutes away Good beer and good pub food from a varied menu
positive, We were in Hull City Centre currently AKA the bombsite on Friday April 1st and gravitated towards Princes Dockside where the pavements unusually are NOT dug up I had heard that Cuckoos had closed and decided to try the replacement-Blue Water I should mention that I never liked Cuckoos- bland food and indifferent service  Was very encouraged to see an interesting menu- breakfasts light bites mains sandwiches cakes etc There was a good & varied selection of drinks as well We decided to have a light ish lunch and chose Moroccan meatballs with hummus and Halloumi with chilli Jam Both were delicious nicely presented and had really flavoursome sauces and attractive and tasty garnish We both enjoyed both dishes but felt that some bread-to soak up all the beautiful sauces-would have been perfect The staff were very friendly and comfortingly seemed to have an interest in & knowledge of the product We enjoyed it so much that our light lunch was embellished by a selection board of cakes the star of which was the nicest Victoria sponge I have tasted Two meals cakes and four drinks including a large glass of house white cost under 30  Was pleased to find somewhere nice-and different in the city centre 
positive, We were on a cruise break and so were in Southampton for the evening  We therefore wanted somewhere near the quay to eat  This is a cosy relatively small restaurant with some nice touches Home made delicacies add to the quality We had some nice cheese pastries  The fish tasted fresh and was well cooked and our desserts were lovely  Portions are small but you get quality not quantity and that was okay for us  Cocktails were a little overpriced and some of the supplements hard to justify but overall we enjoyed our visit and would go back 
positive, The breakfast here is awesome we have knick named it BBB  Big boy breakfast it really is great the fried bread is to die for 
positive, Went for a drink Sunday afternoon and returned for a meal Monday evening Fairly quiet both times but service was still excellent Ales wonderful and food definitely superior to most chains  Just above Pulteney Bridge nice location 
positive, Excellent place to enjoy Nandos Opportunity to eat both indoors and outside the restaurant Excellent customer service plenty of tills so the movement of customers is quick everything catered for Exactly what a Nandos should be 
positive, Went here for a meal to celebrate our sons graduation Visited on a Tuesday night Not particularly busy Bar orders felt slow Ordered two beers poured straight away and three cocktails The cocktails took some time to arrive I know they have to make them but still seemed slow to arrive we ve just come back from a week in Greece where cocktails ordered appeared within a couple of minutes  The upside was that they were nice once they arrived  I thought the beer Peroni was pricey at 5 a pint but then I guess that s South East prices for you Food was great Good selection and well cooked Would come here again 
positive, I ve just been back to Il Mascalzone having last been there some years back We were all very impressed with the food - good portions well-presented and really tasty There s a wide selection on the menu from pizza and pasta to full meat and fish dishes Service was good too the waitresses were all friendly and efficient Il Mascalzone is Italian through and through - there s even a TV on the wall showing Italian programmes For us the only downside was that the restaurant was extremely loud mostly because the place was packed but they re also playing thumping music in the background Which all made conversation pretty difficult without constantly having to shout It was a Saturday night so probably not so bad at other times Overall a really good Italian restaurant great food good prices and good service Recommended 
positive, We chose the wild boar and chorizo burger and a basic burger Both very tasty served with prepared coleslaw and triple fried chips All served by an attentive but not pushy waitress who also looked after the drinks The Fullers London Pride beer was the best I have had served at the correct temperature Cost about 25  Yes we could have found one of the very varied eating establishments along the Broadway but we wanted something with some character  which had some history Although the existing building was built in 1902 the Swan s name on this site goes back much earlier The restaurant is up a lovely heavy oak staircase on the first floor into a large but quiet room Here we enjoyed some tranquillity away from the bustle of the streets of London Don t be put off by the very noisy bar downstairs just go through after seeing the menu on display out on the pavement  The Swan is 1 minutes walk across the road from Hammersmith Station and 5 minutes from the Hammersmith Apollo where we went to see Renaud In fact we were able to see the artist s billboard outside the Apollo from our table at the Swan while we ate upstairs A good start to our evening show 
positive, A typical harvester where you get good value for money food The waiter was attentive but not over bearing good views over the harbour A pity that they had run out of one of the bottle beer choices 
positive, Does what it says on the tin  Fast fresh fish &chips To make this review 100characters is nuts parking outside is difficult because of the popularity of the fish quay area itself 
positive,Went with friends and our dog Had a great meal good value for money very welcoming staff and the dog was also very welcome Nice atmosphere good food what more could you want 
positive,Went there with family The food was very good i recommend the roasted duck the crispy duck Waiters were attentive and kind I strongly recommend Price are adapted to the quality of the food 
positive, Me and my girlfriend ended there almost by accident looking for a place to have a late dinner at the Albert Dock We got surprised because of the joyful ambient that combined groups of people having drinks or other still having their meals The both of us ordered fish&chips and we got quite satisfied with the quality of the dishes and the service giving the fact that the prices were not exensives at all Quite advisable 
positive, Went with a huge group of friends for an early Christmas dinner and one of the waiters by the name of Connor was really really friendly Made the extra effort to check that everything was in place and was up to par Even gave us free champagne towards the end of the night Great service 
positive, Visited here yesterday during work childminding  It was a nice break for the children and they enjoyed their milkshakes and caramel doughnuts Loose tea was lovely and got plenty out of it Contrary to previous reviews on this experience the tables were clean and the service was good and prompt Will definitely be revisiting 
positive, Don t let the location put you off this place is great It s got a really original menu and the food is prepared to high standard Definitely one for curry lovers 
positive, I have always been a fan of the Fairman Being a Weatherspoon s you know what you re going to get Beer selection is great and the pumps are always clean My only comment is that the place is long overdue a refurb Lights half hanging off the wall grotty dirty paintings on the wall and different colour temperature lights on the exterior aren t giving the place a good image If anyone from Weatherspoon s sees this Please put some money into the building 
positive, Great little bar Good location on main street with a few seats outside Good atmosphere good service good drinks selection 
positive, Choice of 4 ales the 2 tried were both well kept and enjoyable Nice pub feel the sort of place where you could feel at home over a couple of pints and not feel that you were expected to order food 
positive, The Pub was a nice place to end a good day of sightseeing The food was good value for money & did not have to wait long for the food to arrive A nice way to unwind after a busy day 
positive,Took a while to get a seat but once that was done and the food ordered then it was very efficiently delivered Steak was cooked how I asked so no complaints there On busy days you can feel a bit rushed to finish your meal as people stand there looking at you with that hurry up an eat look on their faces 
positive,Hard to argue here friendly staff good food and really good value  7 per dish  Nice atmosphere would definitely recommend
positive,Friendly service comfortable nice decorative order recently decorated and very clean loos Excellent Lamb Hotpot and Robinsons Ales 
positive, I visited this pub with friends on a rainy Monday evening We had booked a table for 8 00pm having failed to get a 7 30pm booking because the restaurant was full We arrived 15 minutes early thinking we could enjoy a drink at the bar before getting our table but that proved more difficult than expected because there was nowhere to sit or even stand  We huddled in front of the bar getting in everyone s way and hoping we didn t have to wait too long Perhaps they could reserve a little space somewhere for diners awaiting their table  Got to the table and was immediately presented with the menu The waitress did not ask if we would like a drink and abandoned us to read our menus A good selection of dishes at reasonable prices Our party of four all content that they had found something to their taste Orders were taken including drinks and we were served about 20 minutes from the time we sat down at the table Reasonable for food preparation but 20 minutes without a drink is just too long  Food was of good quality well cooked and presented As the meal progressed and early diners began to leave the service at our table improved markedly  A little disappointed to begin but my opinions lifted as the evening progressed We left in good spirits having enjoyed pleasant evening 
positive, We selected the tasting menu option without the wine option and then couldn t agree which of the delightful dishes we enjoyed the most I went for the cod two others the pork and one the pre-dessert I did select a nice white wine from the massive list to accompany the meal and lots of fizzy water with coffee extra afterwards Service was excellent though it would have been better if the first two courses had arrived sooner as we indulged on the bread very nice though it was  The room did get a tad noisy as the evening wore on 
positive, This is the third time we have visited the White Lyon The food is absolutely excellent Some of the best Thai food we have tasted The staff are in the main very good The atmospere is also very friendly and welcoming  However the level of service drops dramatically when the place starts to fill up We will keep coming back as the food is that good But that service needs addressing That aside the place is excellent 
positive, Worth a visit to enjoy your fish and chips crisply fresh You will see a large queue in the shop for takeaway always a good sign The menu is varied and reasonably priced service is quick and friendly 
positive, Being lovers of Thai food we recently visited the Siam Smile in Cheltenham We were there on a Monday night so it was very quiet and were served quite quickly  The food was good but not the best we have ever had I felt that some of the flavours spices were just tempered back a little although it did clearly state on the menu how hot some of the dishes were  I think newbies to Thai food would not be disappointed but having been to Thailand and been to a lot of Thai restaurants in the UK I felt it was not quite up there with the very best  Overall though we did enjoy the evening and it is very popular as a takeaway option 
positive, been there before a few years back then called the Balnoon Inn what a improvement the new owners have made a comfortable clean restuarant serving delicous meals at a reasonable price certainly will visit next year on my next holiday 
positive, The food here was very good and the portions good value for money enjoyed the battered cod and chips 
positive, Every time we come back to Brighton we make the trip to Hove Park Cafe in it s idyllic Hove Park location  The coffee and the food are great whether you re really hungry or just want a snack Also the staff are really cool and the atmosphere is very chilled and laid back perfect for a late brunch 
positive, Got lost one sunday afternoon and came across this place so popped in for a drink with my partner just to check the place out my first impression as i walked through the door i noticed a big open fireplace with a log burner that was actually on and made the entire place feel cosy and a welcoming heat from the early chill upon ordering a drink and having a sneak at the menu which had a good range of different things to choose from we settled at a table and decided to have some pitta taramosalata and some greek sausages   great flavors  I had a stifado for main which was full of flavour and melt in the mouth tender and my wife had a mousaka which was equally tasty portions good for the price would definately go back and worth the drive in my opinion and to top it all the waiter told us about their traditional greek nights at the end of the month which ive not experienced before but will be trying to book for  i would recommend a trip to this restaurant to see for yourselves  
positive, I ate at The Basement with 3 friends and we had a very good meal  The menu has a variety of dishes and styles and the food is a good price Situated right by the Harbour and with outside dining in a heated marque conservatory it is a very pleasant spot to dine in an evening  All in all good value good food and a nice location 
positive,Very good food Manager is very keen to help if you wish to try new dishes and keen that you should wish to return At the end of the meal you get a box of chocolates if your party is minimum of four persons  Sometimes a bit over attentive but not enough to put you off Have visited several times and will certainly continue 
positive, A friend from Yorkshire recommended this pub for its Carvery Good quality and value for money It was because we had just re-located into the area She was absolutely correct which is a good job as we were taking our family and it could have been embarrassing It most certainly was not  
positive, My guest was in London on business for the day and needed to catch a train back north just before 20 00 so we chose this place for a convenient early dinner  Both the food and the service were very good Given the location I was pleasantly surprised by the quality and value for money The staff were attentive but not overly so They were also efficient which is a plus when you have one eye on the clock because there is a train to catch The place was perhaps half full  My guest was on a gluten-free diet one of the reasons for choosing an Indian restaurant as most Indian staples lack gluten but he needed to ask one or two questions which the waiter could answer with ease and confidence which was impressive  Well advised my guest plugged for one of the specials a lamb dish served inside a pumpkin skin He said it was very good I had a crazy craving for a mixed biryani and was very pleased with mine Not quite the dizzy heights of biryani in the finest restaurants in Hyderabad but very good indeed for a Thursday evening curry in Kings Cross My portion was huge so the fact that I left a fair bit behind was down to portion size not the quality of the food The vegetable curry on the side was a little bland on its own but made a good gravy for the biryani  In short as I said in the title very good for its price and location I ll certainly return here if when in similar circumstances again 
positive, The food here is sumptuous and the groceries for sale abound A very welcome stopping place at the edge of a very busy road Not to mention being able to visit the farm animals 
positive, Easily booked using their web site Our table was ready when we arrived A good warm welcome by staff  We were served quickly and the food was excellent A little pricey but on the whole good value 
positive, Visited here on Saturday night as part of a group of 7 and was a little concerned that it wasn t very busy and some of the tepid reviews here on TA  I have to admit that those initial fears were unfounded Yes it s not part of an antiseptic chain somewhere pretending to be something it s not and the beamed rooms only add to the charm in my opinion The orders were patiently taken whilst everyone tried to decide and change their minds halfway through because of all the choice When the food arrived it was lovely  You only had to look at all the empty plates for verification of that fact  One slight point to raise - and appreciate some people like to be in and out quickly - was that we felt the mains followed the starters quite quickly But it s not a major criticism - just a personal preference  We were made to feel very welcome by all the staff and was a great evening enjoyed by all We shall certainly be returning to sample some of the other dishes we missed out on on this occasion  Thanks again and see you soon 
positive,Lovely food by the beach with a lovely beer garden area Great value with big portions Great selection of St Austell Ales 
positive, My wife and I visited Betty s on Saturday 30th August A small queue outside - should have booked Didn t have to wait more than half an hour though Opted for two pink champagne afternoon teas OK not the cheapest maybe but what we had was very nice and very pleasant service from the waitress Heartily recommened 
positive, We stopped rather late on the way back from the midlands at about 2 pm Lovely big smiley welcome and Of course your are not too late It was very gastro Pub in design and yet it works Menu was good Service was excellent and it felt like we had visited many times before We sat in the bar not the restaurant and if I lived down the road it would make for a very good local  No stress just relaxed competency  We left refreshed and calm  
positive, Very nice Spanish restaurant on Queen Street in Clarendon Park just off Victoria Park Food is excellent and so is the wine list Inexpensive Staff is courteous and helpful 
positive,r u readi 2 pimp out if so go here like srs man u ever see that film soul plane ye well this is basically that in dessert form well gd init bit sickly tho nar mean
positive,Popped in for lunch and really enjoyed it We had the sampler platter some soups and a trout salad All the dishes were very good and we found that place very relaxed They had a 2 4 1 on Pinnacle which we took full advantage of   a couple of times - 
positive, Efficient friendly service Delicious pizzas washed down with a cold Peroni Rossa Would recommend  nice atmosphere 
positive, Birthday gathering of 14 family members and food service and bar all excellent Great joice of cocktails available menu is really wide and covers all tastes and the food was amazing It all arrived at the same time even though most people had chosen differntly The house red and white are really good value and the heated seating area outside is a real plus even in mid January Well worth a visit      
positive, Thursday Night is Steak Night at the Bell Inn The standard of the meat was superb and presented in the best Pub food manner Steak Chips Very Nice Too and Salad Very Nicely dressed If you can eat it all I would be amazed Even the Cheese Board was enough for two to share with some very good cheese This local Pub has got themselves someone very good in their kitchen And they have a good selection of Real Ale     
positive, You will need to look for this one but the greenhouse glass cover eating is fab Add the food drink music and good service well what else is there Well done you folks 
positive, Good fresh food fast service have eaten here three times and always had a positive experience A suprisingly large and elegant dining room also Very good value for the location 
positive,Went here early Saturday evening for a few beers and pizzas had a surprise with the green pizza though it s a big salad on a pizza base Note to self read the menu more carefully the others were truly delicious though and great beer choices too Enjoyed it 
positive, First timers and absolutely loved it Great food brilliant atmosphere and a mouth watering selection of cakes for desert Very reasonably priced with generous portion sizes We will be visiting again soon 
positive,Offering a wide choice of reasonably priced dishes this restaurant decoratively created from an old riverside warehouse is attractive for its ambience good food and especially the very genuine welcome and help of the staff We can testify for the litre flagon of house red which seems to go well with every dish The unique temperate climate of this corner of England gives a summer from May to end of October so the attractive terrace is well-used We recommend it to visiting yachtties who agree with us that it is not a place to eat in hallowed silence for it resounds to a shared happiness which is very Italian 
positive, If you are in Brixham on business or working and need a good cup of coffee and something to eat then head for this cafe where Dan and his team will serve you excellent coffee with a smile 
positive, First off the food was absolutely sublime I went for the quail starter and my girlfriend had the crab For the most part whilst eating our starters both of us looked like we had been recently lobotomised and hardly shared a word This was because the flavours bursting out of each mouthful were so complex and delicious a certain amount of concentration was required to make sure none of them got away - the citrusy sauce in amongst the traditional earthy quail ingredients was a thing of beauty The veal main also delivered on flavour as did the desert However upon our arrival at 14 30 for lunch our booked time we were told by the maitre d that the kitchen closes at two thirty  I was not sure what to say Were we too late to order Was I supposed to order within four seconds of sitting down Were the kitchen staff all about to leave I m sure the comment was not meant as such but it made us feel like we had to rush our meal and really did have an affect on our enjoyment Guys - if you are going to take bookings at half two then please make diners feel just as welcome for showing up for a later lunch as you would for those who book early A throwaway comment when you have been looking forward to something so special for so long really can affect how a diner views your place 
positive, Not the first time we ve dined there but have always found the carvery to be very good Food is always freshly topped up and the meat is carved when you say what you want Serving chef was very happy but couldn t say the same about all the pub staff but then someone has to work on a Sunday Overall the food is excellent and well worth what you pay 
positive, We stayed nearby & found The Red Lion on our first night in Alnmouth Sunday when they mainly serve a Sunday Lunch type menu We had a table in the Restaurant as it is more comfortable after we had had a drink or two first in the Bar Very pleasant evening we had too nice starters & good main course good food decent value nice pub & friendly staff Even though they only serve to early evening people were still welcomed close to the advertised closing time without issue 
positive, Bistrot Pierre has a nice feel and atmosphere The staff are friendly and quite attentive Had a lovely evening apart from a couple of things though - my main course the Burger Maison and frites were pretty much cold I didn t want to hold up the rest of our group and I was hungry so I did eat it and to be honest it still tasted all right I did mention it to the waiter and he apologised but reading other reviews it does seem to be a problem Also my daughter ordered a Traditionelle Tarte Flamb€÷e which is definitely on the menu as coming with salad or pomme frites and when it didn t the waiter told us he d checked with the kitchen who dismissed it and said it didn t come with them Hopefully these issues can be addressed as I think the restaurant could be just what Altrincham needs and it would be a shame if it didn t get the repeat custom 
positive, We came here for lunch  party of 4 Parents and girlfriend  The starter was great And the service was good everything was going so well Until I decided to order the sea bream after expecting a fillet I was served with a fish The whole fish I was a Virgin in these regards  This was a poor decision I had never gouged the eyeballs of a fish before  nor had I removed bones  This went horribly for me I ended up taking and hour and a half to finish whilst having a bone lodged in my throat Great life lesson for me  All in all a horrible experience all down to my own decisions  9 10 would go again  
positive, I had their 2 courses set The starter was the mush of chicken liver and it was really nice I then had some diced beef It was nice and it tasted as the real-homemade food I really have to mention the vegetable mush It was amazing and tasty After all this place is of great value of your money 
positive, Just looking for a quick meal prior to going to the theatre - food was tasty and a good varied menu  Decent food  good service  and not overly expensive by London standards 
positive, My wife and sons wanted lunch so we decided to try the mustard pot and we were pleasantly surprised The fish and chips were fresh and tasty and the pie was meaty and obviously home made all at a reasonable price the decor is very much in the tradition of the English village Inn warm and inviting and the most important item the beer is very much the traditional ale wih a few imported beers to choose from The staff were attentive and friendly without being annoying and the charming landlady was on hand to ensure no one was ignored and every detail was attended to An altogether pleasant experience 
positive,My wife and I visited last night and was very pleased Good food  nice surroundings and great service Pub recently changed hands and looks like they are getting it right Well done 
positive, Nice atmosphere good service good food good price VERY friendly There is little more to be said about this pleasant Italian restaurant I WILL be returning and on a fairly regular basis 
positive, Casual eating for the seriously rich inhabitants around Marylebone High Street Gives a very good feel for this neighbourhood which has actually been very cool since Paul McCartney stayed here with Jane Asher and family back in the Sixties 
positive, We booked online - simply enough Arrived and were directed to our table but requested if we could have drinks on the balcony Drinks arrived promptly while we viewed the menu When ready we went in to our table and ordered Starters arrived in good time and were all very good Mains also arrived promptly and were delicious All followed by desert and coffee No complaints about food - all very good - in fact number one son said best burger he had had  Only comments would be - drinks a bit pricey but not unusually so - deserts also a bit expensive for their size but again his is not unusual in restaurants these days At no point in the evening was the place full - despite the sign downstairs saying fully booked - however I would rather they were half full and delivered a good experience than packed to the rafters and under delivered On the whole a good evening From a group that regularly eat out in Brixham 
positive,I attended with friends on a late Sunday morning for some breakfast lunch  The service was very friendly the building is nicely decorated with an industrial feel to the architecture and some interesting ornaments and oddieites on display  The important bit though the food While the menu is fairly limited compared to some places that offer every dish under the sun there was a good range of traditional breakfast meals and should have something to appeal to all tastes The food arrived quickly and tasted good I opted for a sandwich and soup while friends had full English breakfasts and the accompanying smoothie was lovely  All in all I liked it here Given it s over 100 miles from home I m unlikely to return anytime soon but if I lived in Derby I d be sure to visit again 
positive, If you are looking something to round off an evening in the either of the fabulous real ale establishments of the Devonshire Arms or the Coopers Tavern you should definitely try Apne Despite the place being full with a very large party we were very quickly seated and service was prompt throughout the evening As well as the usual suspects on the menu it is worth considering something from the speciality menu I chose one of these which was a chicken tikka curry surrounded by Bombay potatoes and pilau rice  Although there is no licence soft drinks are available but you can also take a pint from your chosen tavern - 
positive, I think that the experience you have of the Red Lion is going to be dictated to a significant degree by where your table is located My table for two was trapped between a large table seating about ten and a partition Space was rather tight but the bigger problem was that we just could not hear each other at times and I am not saying that the larger table beside us was being particularly loud - it was just the acoustics of the location Service was a bit slow at the time I ordered a glass of wine just before the food was served and then had to eat really slowly so as not to have finished the meal by the time the wine arrived Despite all of this I am still giving a four out of five on the strength of the food itself I will definitely go back but will try to find a quieter time or go in a bigger party to avoid being the shoe-horned in table for two 
positive, Good value restaurant the set price buffet is excellent  situated in the pleasant High Street of Stevanage Old Town 
positive, Happened upon this place while wandering around Rye - glad we found it Very stylish decor and presentation of food and service was excellent Good selection of beers  5 for kids meal including drink and ice cream Mac N cheese was apparently even better than Dad makes quite an accomplishment for any restaurant Milkshakes were also delicious and we didn t try them but they also had freakshakes on the menu I had the sliders and they were good but a touch dry With a smothering of burger sauce and perhaps leaving the burgers a little pink in the centre this would have been a 5 rating All in all a great lunch 
